# Title: PerfSnippet record
# Generated by: PerfSnippet
# Datetime: 20230314_174332
# Description: Some performance data of Android device
#
# ENABLE_DEBUG true ENABLE_MEMINFO true ENABLE_CPUINFO true CONFIG_PS_INTERVAL 2 CONFIG_PS_DURATION 6400
#
# Index MemFree(MB) MemAvai(MB) Usage(%) USR(%) SYS(%) Other(%) Idle(%)
612  49.49 28.88 17.55 3.03 50.51
613  58.22 36.23 17.01 4.96 41.78
614  57.85 28.72 20.98 8.13 42.15
615  60.71 30.41 20.64 9.63 39.29
616  62.85 35.43 18.61 8.80 37.15
617  53.19 27.51 18.95 6.71 46.81
618  27.87 14.81 11.12 1.92 72.13
619  26.93 15.00 8.09 3.81 73.07
620  38.11 22.02 14.02 2.05 61.89
621  36.76 19.38 12.87 4.49 63.24
622  27.57 16.57 9.17 1.81 72.43
623  32.34 14.54 12.01 5.77 67.66
624  24.90 4.70 15.21 4.97 75.10
625  21.99 3.26 14.01 4.70 78.01
626  16.22 4.32 7.74 4.14 83.78
627  16.43 4.89 10.14 1.38 83.57
628  27.33 10.29 14.83 2.19 72.67
629  32.78 18.00 12.47 2.29 67.22
630  36.32 20.21 10.58 5.51 63.68
631  47.13 25.75 17.22 4.15 52.87
632  60.82 29.83 18.97 12.01 39.18
633  46.86 23.65 18.02 5.17 53.14
634  46.09 24.83 16.62 4.62 53.91
635  50.85 25.61 19.83 5.40 49.15
636  50.88 25.18 19.39 6.29 49.12
637  51.78 28.07 18.74 4.95 48.22
638  52.25 29.12 19.49 3.63 47.75
639  48.35 27.10 15.70 5.53 51.65
640  44.82 17.73 20.07 7.00 55.18
641  38.49 17.98 15.91 4.59 61.51
642  31.84 17.38 11.45 2.98 68.16
643  30.27 16.01 12.10 2.14 69.73
644  40.95 20.11 16.44 4.38 59.05
645  27.84 14.46 11.58 1.78 72.16
646  42.79 23.34 15.13 4.30 57.21
647  49.55 27.43 16.23 5.87 50.45
648  38.96 23.30 12.54 3.10 61.04
649  39.82 21.60 15.58 2.62 60.18
650  52.43 26.85 17.09 8.47 47.57
651  35.33 20.17 12.48 2.65 64.67
652  39.91 23.48 13.12 3.30 60.09
653  33.29 18.56 12.58 2.12 66.71
654  29.82 17.46 8.96 3.39 70.18
655  35.19 17.40 10.86 6.91 64.81
656  34.58 18.93 12.98 2.65 65.42
657  27.63 12.46 12.46 2.69 72.37
658  31.21 7.76 18.33 5.10 68.79
659  21.02 3.45 12.82 4.73 78.98
660  18.65 6.67 9.55 2.41 81.35
661  22.16 7.73 12.89 1.51 77.84
662  26.01 12.56 11.33 2.11 73.99
663  28.48 16.90 8.66 2.90 71.52
664  32.22 17.78 11.62 2.81 67.78
665  33.17 18.63 11.50 3.03 66.83
666  26.57 16.00 8.65 1.90 73.43
667  36.54 18.07 15.30 3.15 63.46
668  45.69 23.91 14.53 7.23 54.31
669  41.43 21.26 15.19 4.95 58.57
670  48.65 27.22 16.59 4.82 51.35
671  36.86 18.38 13.63 4.82 63.14
672  34.46 18.71 12.76 2.97 65.54
673  39.22 22.62 14.02 2.56 60.78
674  54.40 29.70 19.38 5.29 45.60
675  47.42 23.77 18.32 5.31 52.58
676  39.91 21.87 15.02 3.00 60.09
677  35.70 19.24 12.00 4.44 64.30
678  34.73 19.08 13.33 2.31 65.27
679  35.38 19.68 12.95 2.73 64.62
680  33.55 18.78 12.39 2.36 66.45
681  29.86 16.48 11.60 1.75 70.14
682  44.18 24.67 16.08 3.42 55.82
683  40.89 22.44 16.07 2.37 59.11
684  39.23 20.47 13.91 4.83 60.77
685  52.01 25.05 19.82 7.12 47.99
686  51.99 27.74 19.51 4.72 48.01
687  37.37 20.15 13.83 3.38 62.63
688  43.50 24.83 13.79 4.86 56.50
689  27.45 15.67 10.32 1.45 72.55
690  41.13 23.53 14.50 3.08 58.87
691  29.39 14.74 12.38 2.25 70.61
692  35.33 10.15 20.23 4.92 64.67
693  35.66 9.63 21.01 5.00 64.34
694  30.41 11.09 15.98 3.32 69.59
695  29.99 11.91 15.73 2.33 70.01
696  35.96 13.41 20.12 2.41 64.04
697  33.37 18.17 12.81 2.37 66.63
698  38.48 21.19 13.97 3.30 61.52
699  30.14 16.94 11.19 1.99 69.86
700  34.86 19.51 12.88 2.45 65.14
701  32.54 13.26 17.02 2.23 67.46
702  31.73 15.05 14.20 2.46 68.27
703  40.45 20.31 16.81 3.31 59.55
704  37.73 19.26 13.97 4.48 62.27
705  36.70 19.79 14.21 2.68 63.30
706  39.85 21.62 14.80 3.40 60.15
707  41.48 23.16 14.89 3.40 58.52
708  41.16 22.48 15.66 2.99 58.84
709  43.94 25.01 15.14 3.76 56.06
710  33.51 18.34 12.81 2.34 66.49
711  46.26 22.75 15.19 8.31 53.74
712  49.71 23.30 18.61 7.78 50.29
713  46.50 26.42 17.64 2.42 53.50
714  45.60 27.69 14.96 2.93 54.40
715  37.46 21.80 13.46 2.18 62.54
716  44.04 24.66 16.69 2.68 55.96
717  41.98 22.93 15.57 3.47 58.02
718  44.31 25.96 15.14 3.19 55.69
719  38.25 22.78 13.06 2.39 61.75
720  47.95 25.09 19.53 3.31 52.05
721  48.71 28.82 16.93 2.95 51.29
722  45.47 27.63 14.25 3.58 54.53
723  46.40 25.69 15.63 5.06 53.60
724  41.12 19.70 17.76 3.64 58.88
725  31.35 13.29 13.89 4.15 68.65
726  27.60 6.48 16.03 5.07 72.40
727  30.40 7.56 18.72 4.11 69.60
728  72.54 44.71 22.00 5.81 27.46
729  41.91 28.84 10.49 2.55 58.09
730  41.89 29.97 9.07 2.83 58.11
731  37.91 18.24 17.21 2.44 62.09
732  34.54 16.30 16.53 1.68 65.46
733  32.84 15.55 14.55 2.72 67.16
734  63.21 32.54 18.28 12.36 36.79
735  64.21 27.66 20.56 15.98 35.79
736  37.13 18.51 15.49 3.11 62.87
737  64.53 29.88 22.60 12.03 35.47
738  61.93 25.08 22.46 14.37 38.07
739  74.51 29.96 26.87 17.66 25.49
740  56.73 29.18 20.99 6.54 43.27
741  29.02 14.89 11.91 2.19 70.98
742  23.87 13.02 8.90 1.93 76.13
743  38.52 20.41 14.70 3.39 61.48
744  32.45 13.52 15.19 3.72 67.55
745  43.42 22.55 17.38 3.47 56.58
746  24.99 14.50 8.36 2.11 75.01
747  48.21 23.71 17.36 7.11 51.79
748  53.31 19.99 19.99 13.32 46.69
749  51.24 20.94 19.39 10.89 48.76
750  39.15 14.44 15.19 9.50 60.85
751  40.59 14.32 16.34 9.91 59.41
752  68.89 31.74 24.83 12.30 31.11
753  44.18 11.94 18.78 13.44 55.82
754  75.48 31.57 24.33 19.56 24.52
755  76.62 39.12 24.54 12.94 23.38
756  64.89 32.93 19.32 12.63 35.11
757  67.07 35.13 20.41 11.52 32.93
758  39.88 18.00 12.95 8.91 60.12
759  29.13 13.85 13.11 2.15 70.87
760  22.26 10.96 9.79 1.50 77.74
761  25.69 14.16 9.79 1.72 74.31
762  27.37 11.37 14.14 1.84 72.63
763  26.57 12.28 11.32 2.95 73.43
764  26.53 6.27 15.67 4.58 73.47
765  22.39 7.86 11.28 3.23 77.61
766  34.00 15.00 14.76 4.22 66.00
767  26.99 10.23 14.93 1.81 73.01
768  24.93 11.13 11.53 2.24 75.07
769  31.24 15.33 12.83 3.06 68.76
770  24.11 12.46 8.49 3.15 75.89
771  27.47 14.03 11.64 1.78 72.53
772  22.62 12.42 8.69 1.49 77.38
773  30.57 15.28 12.98 2.29 69.43
774  25.46 13.93 9.50 2.01 74.54
775  35.81 17.53 15.60 2.65 64.19
776  62.17 32.77 21.90 7.47 37.83
777  48.90 23.85 17.09 7.95 51.10
778  23.12 10.16 11.39 1.55 76.88
779  28.56 15.20 10.08 3.26 71.44
780  31.51 22.96 6.48 2.05 68.49
781  88.14 63.09 16.87 8.16 11.86
782  69.61 48.77 17.18 3.63 30.39
783  39.17 24.90 12.18 2.07 60.83
784  46.40 25.57 14.13 6.68 53.60
785  24.54 9.62 11.78 3.12 75.46
786  27.46 14.05 9.58 3.82 72.54
787  41.38 23.67 14.02 3.67 58.62
788  34.74 18.96 9.60 6.16 65.26
789  25.26 14.27 7.48 3.49 74.74
790  47.40 24.49 15.15 7.74 52.60
791  75.10 33.39 25.88 15.81 24.90
792  39.04 15.41 14.09 9.52 60.96
793  50.19 18.70 19.85 11.62 49.81
794  70.45 24.14 23.86 22.43 29.55
795  77.57 26.53 25.57 25.44 22.43
796  44.19 13.86 17.63 12.68 55.81
797  40.51 11.97 16.06 12.45 59.49
798  46.35 17.07 17.93 11.32 53.65
799  36.57 4.85 19.62 12.09 63.43
800  30.75 4.53 14.40 11.80 69.25
801  30.40 5.06 14.65 10.67 69.60
802  40.27 8.14 20.79 11.32 59.73
803  35.74 7.92 18.34 9.46 64.26
804  56.38 18.38 25.17 12.82 43.62
805  52.64 17.18 20.62 14.82 47.36
806  66.34 20.12 23.70 22.51 33.66
807  64.88 22.14 23.89 18.83 35.12
808  50.92 19.45 19.54 11.91 49.08
809  41.19 12.25 18.45 10.47 58.81
810  48.24 15.88 21.27 11.08 51.76
811  42.25 13.98 16.36 11.89 57.75
812  80.44 34.76 24.94 20.71 19.56
813  68.56 31.37 24.36 12.81 31.44
814  56.10 22.02 22.46 11.60 43.90
815  35.53 11.17 14.94 9.40 64.47
816  42.71 13.42 19.62 9.65 57.29
817  37.61 12.27 14.34 10.99 62.39
818  44.66 15.46 16.82 12.37 55.34
819  46.19 17.43 17.21 11.52 53.81
820  63.90 25.78 21.76 16.34 36.10
821  59.04 23.32 22.24 13.46 40.96
822  50.24 20.44 18.35 11.43 49.76
823  61.64 21.07 24.09 16.46 38.36
824  47.48 18.18 16.65 12.64 52.52
825  39.12 14.16 16.08 8.88 60.88
826  33.21 12.35 11.56 9.28 66.79
827  42.43 15.85 16.61 9.95 57.57
828  52.15 20.28 20.14 11.71 47.85
829  54.52 28.73 15.99 9.78 45.48
830  59.70 31.30 15.31 13.06 40.30
831  58.08 27.10 18.88 12.08 41.92
832  44.36 9.87 19.74 14.73 55.64
833  40.68 7.74 22.25 10.67 59.32
834  35.52 5.49 18.75 11.26 64.48
835  22.63 4.09 10.00 8.52 77.37
836  30.60 5.48 15.83 9.27 69.40
837  34.14 6.73 17.68 9.70 65.86
838  52.69 19.94 21.04 11.69 47.31
839  47.15 16.56 19.33 11.24 52.85
840  58.43 23.00 18.52 16.89 41.57
841  67.70 23.94 27.49 16.25 32.30
842  53.87 20.44 22.03 11.39 46.13
843  57.22 20.97 23.05 13.18 42.78
844  47.04 12.35 20.88 13.80 52.96
845  37.85 11.91 15.26 10.66 62.15
846  42.63 17.47 14.45 10.69 57.37
847  39.23 11.58 15.90 11.73 60.77
848  38.77 12.39 15.86 10.51 61.23
849  54.08 21.21 20.87 11.97 45.92
850  48.37 16.91 20.34 11.10 51.63
851  41.79 10.78 19.11 11.87 58.21
852  35.61 11.85 13.62 10.12 64.39
853  29.74 11.24 13.50 4.98 70.26
854  49.15 25.11 19.01 5.02 50.85
855  45.52 21.50 18.52 5.48 54.48
856  56.83 22.14 28.96 5.71 43.17
857  50.19 17.41 28.78 3.98 49.81
858  54.63 21.70 29.50 3.41 45.37
859  42.51 15.77 21.34 5.37 57.49
860  48.13 26.23 17.56 4.33 51.87
861  62.76 31.51 19.24 12.00 37.24
862  26.27 11.50 13.05 1.70 73.73
863  22.23 9.61 11.11 1.49 77.77
864  15.79 6.14 8.17 1.47 84.21
865  20.14 9.06 9.73 1.34 79.86
866  12.49 5.96 5.41 1.10 87.51
867  23.27 8.68 11.87 2.70 76.73
868  25.34 5.45 16.13 3.73 74.66
869  18.16 5.75 10.53 1.86 81.84
870  22.04 9.92 9.92 2.17 77.96
871  24.58 8.83 14.30 1.43 75.42
872  43.84 20.75 19.16 3.91 56.16
873  38.01 20.58 14.89 2.52 61.99
874  26.61 11.89 12.70 2.00 73.39
875  29.21 14.97 12.17 2.06 70.79
876  23.83 13.39 8.70 1.72 76.17
877  22.45 12.42 8.81 1.20 77.55
878  29.95 17.03 11.08 1.81 70.05
879  31.80 16.41 13.27 2.10 68.20
880  62.40 22.93 35.21 4.24 37.60
881  65.43 21.90 35.91 7.60 34.57
882  57.02 18.40 31.21 7.40 42.98
883  48.90 15.00 26.19 7.69 51.10
884  53.23 20.69 25.49 7.03 46.77
885  66.19 33.04 20.62 12.51 33.81
886  26.51 12.62 11.22 2.65 73.49
887  31.12 14.52 11.46 5.12 68.88
888  29.79 14.74 11.87 3.16 70.21
889  42.27 15.79 17.70 8.76 57.73
890  49.63 16.32 19.59 13.70 50.37
891  50.79 17.29 19.57 13.91 49.21
892  57.22 27.56 23.68 5.95 42.78
893  82.60 46.11 24.16 12.31 17.40
894  85.64 42.81 25.57 17.24 14.36
895  73.75 39.13 18.99 15.61 26.25
896  70.41 34.91 22.71 12.77 29.59
897  62.02 37.53 16.68 7.79 37.98
898  39.54 20.77 16.49 2.25 60.46
899  27.71 14.64 11.27 1.78 72.29
900  27.82 14.51 11.50 1.79 72.18
901  25.59 10.46 11.42 3.69 74.41
902  19.31 3.61 12.73 2.95 80.69
903  8.83 2.72 4.75 1.33 91.17
904  17.02 5.75 9.99 1.27 82.98
905  20.59 7.24 12.44 0.89 79.41
906  26.38 14.38 9.19 2.79 73.62
907  25.81 13.42 10.28 2.09 74.19
908  30.77 15.76 12.48 2.50 69.23
909  44.65 22.75 16.14 5.74 55.35
910  56.30 29.27 17.61 9.40 43.70
911  49.25 18.11 19.53 11.58 50.75
912  39.87 12.24 18.14 9.47 60.13
913  56.12 20.79 23.64 11.68 43.88
914  59.91 23.52 25.57 10.80 40.09
915  46.83 15.18 20.08 11.54 53.17
916  42.27 12.73 18.70 10.82 57.73
917  31.13 10.00 13.39 7.72 68.87
918  64.30 23.22 26.91 14.16 35.70
919  50.52 18.56 20.01 11.92 49.48
920  61.19 26.99 22.30 11.88 38.81
921  61.02 24.74 24.10 12.16 38.98
922  67.19 30.18 25.29 11.70 32.81
923  55.04 22.05 20.41 12.56 44.96
924  48.96 15.15 18.97 14.82 51.04
925  68.29 29.42 26.80 12.05 31.71
926  66.27 29.80 25.60 10.86 33.73
927  55.98 22.15 23.75 10.06 44.02
928  59.34 26.42 22.07 10.83 40.66
929  65.02 27.37 24.92 12.71 34.98
930  60.77 25.37 24.81 10.58 39.23
931  72.54 32.52 29.84 10.16 27.46
932  40.75 20.18 13.64 6.91 59.25
933  32.80 10.60 15.02 7.17 67.20
934  66.70 30.22 25.98 10.48 33.30
935  73.19 38.36 24.31 10.50 26.81
936  50.29 21.46 18.67 10.14 49.71
937  64.22 30.89 20.45 12.86 35.78
938  56.17 30.76 22.16 3.22 43.83
939  58.88 23.99 31.51 3.36 41.12
940  56.23 21.51 31.74 2.95 43.77
941  66.15 30.24 29.54 6.36 33.85
942  63.68 32.76 19.34 11.56 36.32
943  67.05 33.90 20.75 12.38 32.95
944  58.62 29.39 20.47 8.73 41.38
945  33.53 14.60 13.39 5.53 66.47
946  38.23 11.92 17.55 8.74 61.77
947  40.23 13.30 17.14 9.77 59.77
948  62.83 25.78 24.51 12.53 37.17
949  67.77 24.83 29.98 12.94 32.23
950  46.07 16.47 19.53 10.05 53.93
951  57.63 23.89 20.81 12.92 42.37
952  55.88 23.77 20.28 11.81 44.12
953  53.09 22.95 19.59 10.53 46.91
954  42.67 16.82 16.41 9.41 57.33
955  55.26 20.68 23.99 10.57 44.74
956  31.23 8.60 13.40 9.21 68.77
957  42.88 13.79 19.34 9.74 57.12
958  35.35 11.86 14.50 8.97 64.65
959  37.41 13.11 15.03 9.25 62.59
960  62.81 24.21 26.08 12.50 37.19
961  57.41 24.00 23.25 10.14 42.59
962  55.89 23.73 21.82 10.32 44.11
963  40.46 14.56 17.50 8.37 59.54
964  39.31 13.62 14.79 10.88 60.69
965  37.63 12.66 14.64 10.32 62.37
966  51.20 17.85 20.96 12.36 48.80
967  69.92 25.25 23.80 20.85 30.08
968  60.35 27.14 19.55 13.65 39.65
969  66.16 29.37 24.52 12.26 33.84
970  56.04 25.45 20.54 10.04 43.96
971  50.53 15.96 22.98 11.58 49.47
972  57.01 17.67 27.22 12.10 42.99
973  54.97 27.32 21.67 5.96 45.03
974  73.95 45.05 23.15 5.73 26.05
975  55.02 35.76 15.86 3.38 44.98
976  41.02 28.52 10.40 2.08 58.98
977  43.17 22.59 14.98 5.57 56.83
978  41.02 19.40 17.48 4.12 58.98
979  20.10 10.04 7.92 2.12 79.90
980  28.90 15.41 9.74 3.72 71.10
981  56.15 27.95 23.42 4.76 43.85
982  29.90 19.42 8.33 2.13 70.10
983  25.07 18.43 4.97 1.65 74.93
984  14.60 9.02 4.76 0.80 85.40
985  44.70 22.66 15.17 6.85 55.30
986  50.04 18.43 27.79 3.80 49.96
987  33.63 17.77 11.33 4.51 66.37
988  16.51 8.91 6.68 0.90 83.49
989  35.01 18.08 12.77 4.14 64.99
990  31.76 15.32 14.57 1.85 68.24
991  21.02 11.74 7.14 2.13 78.98
992  15.47 8.60 5.17 1.69 84.53
993  39.22 16.78 17.72 4.70 60.78
994  49.79 25.90 17.95 5.91 50.21
995  50.47 28.65 17.00 4.80 49.53
996  44.71 24.17 16.95 3.57 55.29
997  42.33 22.80 15.49 4.02 57.67
998  39.79 19.63 16.46 3.68 60.21
999  43.53 20.44 19.70 3.37 56.47
1000  41.23 23.61 14.16 3.44 58.77
1001  38.19 22.00 12.55 3.62 61.81
1002  56.73 29.91 17.79 9.01 43.27
1003  32.40 18.49 10.20 3.69 67.60
1004  57.50 33.11 17.97 6.40 42.50
1005  36.51 18.44 14.82 3.23 63.49
1006  39.10 14.44 19.33 5.31 60.90
1007  37.22 12.01 19.85 5.34 62.78
1008  34.93 17.00 12.99 4.92 65.07
1009  37.74 19.36 16.26 2.10 62.26
1010  48.85 30.86 15.89 2.08 51.15
1011  38.24 25.69 10.42 2.11 61.76
1012  41.17 24.68 14.64 1.83 58.83
1013  43.37 28.20 12.90 2.25 56.63
1014  39.39 25.08 12.63 1.66 60.61
1015  41.24 25.97 12.59 2.66 58.76
1016  42.60 22.09 16.17 4.33 57.40
1017  42.95 22.12 15.79 5.02 57.05
1018  29.99 19.52 8.58 1.86 70.01
1019  27.79 17.19 9.14 1.44 72.21
1020  34.40 20.64 12.16 1.60 65.60
1021  30.95 20.79 8.74 1.40 69.05
1022  29.42 20.28 7.67 1.44 70.58
1023  48.60 27.10 17.46 4.02 51.40
1024  60.47 30.57 22.61 7.26 39.53
1025  48.17 29.35 15.89 2.91 51.83
1026  57.64 31.47 19.91 6.25 42.36
1027  42.92 19.95 16.57 6.37 57.08
1028  26.43 10.47 13.96 1.98 73.57
1029  36.04 18.91 14.93 2.18 63.96
1030  44.00 23.77 17.43 2.79 56.00
1031  41.78 20.58 18.55 2.63 58.22
1032  37.51 21.25 13.89 2.35 62.49
1033  34.99 20.70 11.45 2.82 65.01
1034  36.85 16.71 13.08 7.04 63.15
1035  35.51 22.14 10.62 2.73 64.49
1036  40.81 17.94 17.34 5.51 59.19
1037  52.60 33.58 16.52 2.47 47.40
1038  26.33 15.80 8.17 2.34 73.67
1039  47.00 27.35 14.36 5.27 53.00
1040  21.15 6.09 11.73 3.31 78.85
1041  22.79 4.62 14.51 3.64 77.21
1042  8.97 2.77 4.90 1.28 91.03
1043  11.37 4.04 6.31 1.01 88.63
1044  19.70 11.36 7.52 0.80 80.30
1045  42.14 24.82 15.00 2.31 57.86
1046  36.64 19.33 13.64 3.65 63.36
1047  40.41 22.74 14.68 2.97 59.59
1048  53.66 28.27 22.00 3.37 46.34
1049  32.95 18.75 11.86 2.32 67.05
1050  34.47 16.91 15.48 2.06 65.53
1051  23.01 9.55 11.70 1.75 76.99
1052  35.28 17.73 15.45 2.08 64.72
1053  36.76 17.30 17.15 2.29 63.24
1054  33.34 16.89 13.76 2.67 66.66
1055  42.65 22.60 17.47 2.56 57.35
1056  30.74 15.24 13.03 2.45 69.26
1057  25.11 15.54 7.99 1.55 74.89
1058  39.64 22.85 13.10 3.68 60.36
1059  29.56 17.47 10.03 2.04 70.44
1060  20.62 12.68 6.82 1.10 79.38
1061  35.07 19.30 13.63 2.12 64.93
1062  42.55 24.08 13.23 5.22 57.45
1063  20.11 12.98 6.03 1.08 79.89
1064  9.35 4.21 3.91 1.21 90.65
1065  34.93 19.79 11.02 4.09 65.07
1066  44.15 26.53 13.46 4.14 55.85
1067  45.46 29.62 12.95 2.87 54.54
1068  42.29 26.36 13.37 2.54 57.71
1069  32.96 19.24 11.99 1.71 67.04
1070  26.19 15.90 8.64 1.63 73.81
1071  28.42 17.68 8.67 2.05 71.58
1072  24.50 16.80 6.67 1.01 75.50
1073  30.36 19.59 7.45 3.30 69.64
1074  31.21 13.06 13.62 4.51 68.79
1075  31.02 7.69 17.67 5.64 68.98
1076  22.56 8.56 10.93 3.05 77.44
1077  18.22 5.80 10.42 1.98 81.78
1078  30.19 13.09 15.36 1.72 69.81
1079  27.73 16.58 9.45 1.68 72.27
1080  41.42 23.32 15.17 2.90 58.58
1081  47.75 27.75 17.32 2.66 52.25
1082  35.58 16.85 16.21 2.50 64.42
1083  41.11 19.63 18.69 2.77 58.89
1084  34.21 16.80 15.08 2.31 65.79
1085  38.00 19.92 15.98 2.08 62.00
1086  33.71 17.19 14.16 2.34 66.29
1087  37.81 19.56 15.43 2.80 62.19
1088  35.50 18.45 14.85 2.18 64.50
1089  27.07 12.51 12.66 1.88 72.93
1090  37.68 18.00 16.72 2.96 62.32
1091  27.79 15.18 10.60 1.99 72.21
1092  29.76 16.01 11.98 1.76 70.24
1093  34.39 19.68 12.77 1.92 65.61
1094  28.01 15.14 10.77 2.08 71.99
1095  28.91 17.58 9.82 1.48 71.09
1096  20.30 13.10 6.07 1.10 79.70
1097  36.20 22.43 11.93 1.82 63.80
1098  30.61 18.52 10.44 1.64 69.39
1099  19.73 11.99 6.57 1.15 80.27
1100  25.55 16.66 7.44 1.43 74.45
1101  36.58 21.00 11.43 4.13 63.42
1102  22.91 12.92 8.51 1.46 77.09
1103  21.30 12.81 7.61 0.85 78.70
1104  21.01 13.18 6.46 1.35 78.99
1105  21.88 12.60 8.07 1.19 78.12
1106  33.66 20.63 11.56 1.45 66.34
1107  23.24 8.30 12.36 2.56 76.76
1108  16.64 3.34 10.19 3.09 83.36
1109  8.66 2.70 4.80 1.15 91.34
1110  14.54 5.15 8.53 0.84 85.46
1111  20.54 11.55 7.73 1.24 79.46
1112  36.40 21.29 13.05 2.04 63.60
1113  29.69 16.53 10.78 2.36 70.31
1114  27.54 15.63 10.43 1.46 72.46
1115  34.02 17.86 14.34 1.80 65.98
1116  42.77 25.09 15.08 2.58 57.23
1117  33.08 17.75 13.27 2.04 66.92
1118  25.85 11.43 12.31 2.09 74.15
1119  27.07 13.38 12.09 1.58 72.93
1120  33.41 15.82 15.21 2.37 66.59
1121  33.40 16.40 14.56 2.42 66.60
1122  35.56 17.33 15.75 2.45 64.44
1123  37.15 20.51 14.19 2.43 62.85
1124  29.78 16.34 10.91 2.52 70.22
1125  22.16 12.42 8.09 1.63 77.84
1126  33.73 19.72 11.93 2.06 66.27
1127  26.34 15.17 9.11 2.04 73.66
1128  36.48 19.76 10.27 6.43 63.52
1129  36.15 17.71 15.89 2.54 63.85
1130  75.55 45.09 23.18 7.26 24.45
1131  38.25 24.34 11.67 2.22 61.75
1132  41.31 28.72 9.08 3.48 58.69
1133  58.86 33.79 19.41 5.64 41.14
1134  50.32 29.68 16.85 3.77 49.68
1135  28.28 19.58 6.68 2.00 71.72
1136  17.11 10.00 6.19 0.90 82.89
1137  19.15 11.33 6.72 1.08 80.85
1138  10.69 4.09 5.25 1.33 89.31
1139  37.96 18.20 14.29 5.44 62.04
1140  24.13 14.45 8.77 0.89 75.87
1141  21.76 6.47 11.73 3.54 78.24
1142  25.76 14.63 8.57 2.55 74.24
1143  32.28 23.63 7.90 0.73 67.72
1144  34.04 19.18 11.41 3.44 65.96
1145  26.00 12.48 8.60 4.89 74.00
1146  17.94 10.43 5.68 1.81 82.06
1147  20.69 10.96 8.80 0.91 79.31
1148  22.35 12.62 8.56 1.15 77.65
1149  20.27 11.01 8.41 0.84 79.73
1150  15.04 9.03 5.19 0.80 84.96
1151  23.51 13.62 8.77 1.10 76.49
1152  19.08 11.94 6.07 1.06 80.92
1153  22.17 11.66 9.42 1.07 77.83
1154  37.00 21.43 9.74 5.81 63.00
1155  37.66 19.26 12.34 6.05 62.34
1156  21.20 14.24 5.89 1.05 78.80
1157  31.02 17.91 9.45 3.63 68.98
1158  61.81 33.35 18.91 9.53 38.19
1159  83.03 43.19 25.45 14.37 16.97
1160  56.01 30.50 18.12 7.36 43.99
1161  44.72 28.06 12.81 3.83 55.28
1162  48.90 32.62 12.81 3.45 51.10
1163  44.00 25.80 12.23 5.96 56.00
1164  42.34 25.24 14.20 2.88 57.66
1165  53.97 33.12 17.59 3.24 46.03
1166  42.17 29.03 10.39 2.73 57.83
1167  51.49 32.90 11.14 7.43 48.51
1168  45.92 21.14 21.21 3.54 54.08
1169  38.33 20.11 13.53 4.67 61.67
1170  43.06 24.65 14.73 3.66 56.94
1171  32.76 16.45 12.99 3.30 67.24
1172  48.79 29.41 15.61 3.76 51.21
1173  33.97 17.23 12.87 3.85 66.03
1174  18.17 2.97 11.33 3.85 81.83
1175  19.25 5.87 10.26 3.10 80.75
1176  6.92 2.19 3.96 0.75 93.08
1177  18.89 7.19 10.43 1.24 81.11
1178  32.06 19.55 11.13 1.36 67.94
1179  28.05 16.49 9.97 1.58 71.95
1180  46.28 25.13 17.98 3.15 53.72
1181  43.03 26.07 14.26 2.68 56.97
1182  31.77 16.68 13.05 2.03 68.23
1183  33.05 16.79 14.10 2.13 66.95
1184  40.06 19.07 18.63 2.35 59.94
1185  30.51 16.86 11.37 2.26 69.49
1186  34.96 17.28 14.66 3.00 65.04
1187  29.42 15.17 12.15 2.08 70.58
1188  32.36 16.15 13.64 2.55 67.64
1189  33.15 17.14 13.87 2.12 66.85
1190  29.60 17.14 10.32 2.12 70.40
1191  22.58 14.32 6.79 1.45 77.42
1192  56.17 31.86 19.38 4.91 43.83
1193  25.51 15.36 8.81 1.32 74.49
1194  24.92 15.88 7.69 1.33 75.08
1195  30.38 17.88 9.96 2.52 69.62
1196  32.40 17.24 12.51 2.64 67.60
1197  21.03 11.72 7.07 2.22 78.97
1198  33.34 19.34 11.05 2.93 66.66
1199  39.37 19.75 13.91 5.69 60.63
1200  39.35 24.98 12.21 2.15 60.65
1201  64.72 31.47 21.94 11.30 35.28
1202  70.59 38.14 24.53 7.90 29.41
1203  60.09 35.92 20.51 3.64 39.91
1204  55.94 34.03 17.95 3.94 44.06
1205  57.08 32.78 20.47 3.81 42.92
1206  60.35 37.60 19.21 3.52 39.65
1207  66.74 39.56 23.09 4.06 33.26
1208  55.88 28.51 21.29 6.06 44.12
1209  61.13 26.05 27.29 7.77 38.87
1210  65.38 33.92 25.14 6.30 34.62
1211  69.02 43.97 19.17 5.87 30.98
1212  50.81 32.79 15.58 2.42 49.19
1213  50.53 31.94 13.53 5.04 49.47
1214  27.35 14.61 10.65 2.07 72.65
1215  16.59 7.62 7.62 1.32 83.41
1216  33.12 16.26 14.23 2.61 66.88
1217  32.94 12.99 16.02 3.90 67.06
1218  15.54 2.63 10.44 2.46 84.46
1219  45.18 26.62 14.37 4.18 54.82
1220  46.39 28.81 15.04 2.53 53.61
1221  36.33 16.32 16.99 3.00 63.67
1222  37.02 16.96 17.41 2.62 62.98
1223  38.03 17.34 17.91 2.76 61.97
1224  35.20 15.98 16.44 2.76 64.80
1225  27.31 11.05 14.74 1.50 72.69
1226  22.45 9.80 11.03 1.60 77.55
1227  34.88 18.69 14.37 1.80 65.12
1228  20.04 9.97 8.86 1.19 79.96
